Time,Charge-Enable Output Active,Discharge-Enable Output Active,Pack Amperage (Current),Pack Voltage,Pack State of Charge (SOC)
Mon May 19 19:12:57 PDT 2025,1.000000,1.000000,-31.700000,90.100000,10.500000
Mon May 19 19:12:57 PDT 2025,1.000000,1.000000,-30.800000,90.100000,10.500000
Mon May 19 19:12:57 PDT 2025,1.000000,1.000000,-31.100000,90.100000,10.500000
Mon May 19 19:12:57 PDT 2025,1.000000,1.000000,-31.300000,90.100000,10.500000
Mon May 19 19:12:57 PDT 2025,1.000000,1.000000,-31.600000,90.100000,10.500000
Mon May 19 19:12:57 PDT 2025,1.000000,1.000000,-31.900000,90.100000,10.500000
Mon May 19 19:12:57 PDT 2025,1.000000,1.000000,-30.900000,90.100000,10.500000
Mon May 19 19:12:57 PDT 2025,1.000000,1.000000,-31.900000,90.100000,10.500000
Mon May 19 19:12:58 PDT 2025,1.000000,1.000000,-31.400000,90.100000,10.500000
Mon May 19 19:12:58 PDT 2025,1.000000,1.000000,-30.900000,90.100000,10.500000
Mon May 19 19:12:58 PDT 2025,1.000000,1.000000,-31.300000,90.100000,10.500000
Mon May 19 19:12:58 PDT 2025,1.000000,1.000000,-30.800000,90.100000,10.500000
Mon May 19 19:12:58 PDT 2025,1.000000,1.000000,-31.000000,90.100000,10.500000
Mon May 19 19:12:58 PDT 2025,1.000000,1.000000,-31.900000,90.100000,10.500000
Mon May 19 19:12:58 PDT 2025,1.000000,1.000000,-31.700000,90.100000,10.500000
Mon May 19 19:12:58 PDT 2025,1.000000,1.000000,-31.500000,90.100000,10.500000
Mon May 19 19:12:58 PDT 2025,1.000000,1.000000,-30.700000,90.100000,10.500000
Mon May 19 19:12:59 PDT 2025,1.000000,1.000000,-30.900000,90.100000,10.500000
Mon May 19 19:12:59 PDT 2025,1.000000,1.000000,-31.300000,90.100000,10.500000
Mon May 19 19:12:59 PDT 2025,1.000000,1.000000,-30.700000,90.100000,10.500000
Mon May 19 19:12:59 PDT 2025,1.000000,1.000000,-31.300000,90.100000,10.500000
Mon May 19 19:12:59 PDT 2025,1.000000,1.000000,-31.700000,90.100000,10.500000
Mon May 19 19:12:59 PDT 2025,1.000000,1.000000,-31.500000,90.100000,10.500000
Mon May 19 19:12:59 PDT 2025,1.000000,1.000000,-32.000000,90.100000,10.500000
Mon May 19 19:12:59 PDT 2025,1.000000,1.000000,-31.400000,90.100000,10.500000
Mon May 19 19:12:59 PDT 2025,1.000000,1.000000,-32.200000,90.100000,10.500000
Mon May 19 19:12:59 PDT 2025,1.000000,1.000000,-31.000000,90.100000,10.500000
Mon May 19 19:13:00 PDT 2025,1.000000,1.000000,-31.000000,90.100000,10.500000
Mon May 19 19:13:00 PDT 2025,1.000000,1.000000,-30.900000,90.100000,10.500000
Mon May 19 19:13:00 PDT 2025,1.000000,1.000000,-30.800000,90.100000,10.500000
Mon May 19 19:13:00 PDT 2025,1.000000,1.000000,-30.600000,90.100000,10.500000
Mon May 19 19:13:00 PDT 2025,1.000000,1.000000,-31.900000,90.100000,10.500000
Mon May 19 19:13:00 PDT 2025,1.000000,1.000000,-31.800000,90.100000,10.500000
Mon May 19 19:13:00 PDT 2025,1.000000,1.000000,-32.100000,90.100000,10.500000
Mon May 19 19:13:00 PDT 2025,1.000000,1.000000,-31.100000,90.100000,10.500000
Mon May 19 19:13:00 PDT 2025,1.000000,1.000000,-32.000000,90.100000,10.500000
Mon May 19 19:13:00 PDT 2025,1.000000,1.000000,-31.100000,90.100000,10.500000
Mon May 19 19:13:01 PDT 2025,1.000000,1.000000,-31.200000,90.100000,10.500000
Mon May 19 19:13:01 PDT 2025,1.000000,1.000000,-31.700000,90.100000,10.500000
Mon May 19 19:13:01 PDT 2025,1.000000,1.000000,-30.700000,90.100000,10.500000
Mon May 19 19:13:01 PDT 2025,1.000000,1.000000,-31.500000,90.100000,10.500000
Mon May 19 19:13:01 PDT 2025,1.000000,1.000000,-31.600000,90.100000,10.500000
Mon May 19 19:13:01 PDT 2025,1.000000,1.000000,-30.900000,90.100000,10.500000
Mon May 19 19:13:01 PDT 2025,1.000000,1.000000,-32.000000,90.100000,10.500000
Mon May 19 19:13:01 PDT 2025,1.000000,1.000000,-30.800000,90.100000,10.500000
Mon May 19 19:13:01 PDT 2025,1.000000,1.000000,-31.600000,90.100000,10.500000
Mon May 19 19:13:01 PDT 2025,1.000000,1.000000,-30.600000,90.100000,10.500000
Mon May 19 19:13:02 PDT 2025,1.000000,1.000000,-32.100000,90.100000,10.500000
Mon May 19 19:13:02 PDT 2025,1.000000,1.000000,-30.500000,90.100000,10.500000
Mon May 19 19:13:02 PDT 2025,1.000000,1.000000,-32.000000,90.100000,10.500000
Mon May 19 19:13:02 PDT 2025,1.000000,1.000000,-31.300000,90.100000,10.500000
Mon May 19 19:13:02 PDT 2025,1.000000,1.000000,-32.100000,90.100000,10.500000
Mon May 19 19:13:02 PDT 2025,1.000000,1.000000,-30.700000,90.100000,10.500000
Mon May 19 19:13:02 PDT 2025,1.000000,1.000000,-31.700000,90.100000,10.500000
Mon May 19 19:13:02 PDT 2025,1.000000,1.000000,-30.700000,90.100000,10.500000
Mon May 19 19:13:02 PDT 2025,1.000000,1.000000,-31.500000,90.100000,10.500000
Mon May 19 19:13:02 PDT 2025,1.000000,1.000000,-31.400000,90.100000,10.500000
Mon May 19 19:13:03 PDT 2025,1.000000,1.000000,-32.000000,90.100000,10.500000
Mon May 19 19:13:03 PDT 2025,1.000000,1.000000,-30.700000,90.100000,10.500000
Mon May 19 19:13:03 PDT 2025,1.000000,1.000000,-32.000000,90.100000,10.500000
Mon May 19 19:13:03 PDT 2025,1.000000,1.000000,-30.600000,90.100000,10.500000
Mon May 19 19:13:03 PDT 2025,1.000000,1.000000,-31.800000,90.100000,10.500000
Mon May 19 19:13:03 PDT 2025,1.000000,1.000000,-30.700000,90.100000,10.500000
Mon May 19 19:13:03 PDT 2025,1.000000,1.000000,-31.900000,90.100000,10.500000
Mon May 19 19:13:03 PDT 2025,1.000000,1.000000,-30.700000,90.100000,10.500000
Mon May 19 19:13:03 PDT 2025,1.000000,1.000000,-32.000000,90.100000,10.500000
Mon May 19 19:13:03 PDT 2025,1.000000,1.000000,-30.800000,90.100000,10.500000
Mon May 19 19:13:04 PDT 2025,1.000000,1.000000,-31.500000,90.100000,10.500000
Mon May 19 19:13:04 PDT 2025,1.000000,1.000000,-30.800000,90.100000,10.500000
Mon May 19 19:13:04 PDT 2025,1.000000,1.000000,-31.900000,90.100000,10.500000
Mon May 19 19:13:04 PDT 2025,1.000000,1.000000,-30.700000,90.100000,10.500000
Mon May 19 19:13:04 PDT 2025,1.000000,1.000000,-31.800000,90.100000,10.500000
Mon May 19 19:13:04 PDT 2025,1.000000,1.000000,-30.600000,90.100000,10.500000
Mon May 19 19:13:04 PDT 2025,1.000000,1.000000,-32.000000,90.200000,10.500000
Mon May 19 19:13:04 PDT 2025,1.000000,1.000000,-30.800000,90.100000,10.500000
Mon May 19 19:13:04 PDT 2025,1.000000,1.000000,-31.900000,90.200000,10.500000
Mon May 19 19:13:04 PDT 2025,1.000000,1.000000,-30.900000,90.200000,10.500000
Mon May 19 19:13:05 PDT 2025,1.000000,1.000000,-31.800000,90.100000,10.500000
Mon May 19 19:13:05 PDT 2025,1.000000,1.000000,-30.900000,90.100000,10.500000
Mon May 19 19:13:05 PDT 2025,1.000000,1.000000,-31.800000,90.100000,10.500000
Mon May 19 19:13:05 PDT 2025,1.000000,1.000000,-31.000000,90.200000,10.500000
Mon May 19 19:13:05 PDT 2025,1.000000,1.000000,-31.900000,90.200000,10.500000
Mon May 19 19:13:05 PDT 2025,1.000000,1.000000,-30.600000,90.100000,10.500000
Mon May 19 19:13:05 PDT 2025,1.000000,1.000000,-32.000000,90.100000,10.500000
Mon May 19 19:13:05 PDT 2025,1.000000,1.000000,-30.800000,90.100000,10.500000
Mon May 19 19:13:05 PDT 2025,1.000000,1.000000,-31.600000,90.200000,10.500000
Mon May 19 19:13:06 PDT 2025,1.000000,1.000000,-30.700000,90.100000,10.500000
Mon May 19 19:13:06 PDT 2025,1.000000,1.000000,-31.600000,90.200000,10.500000
Mon May 19 19:13:06 PDT 2025,1.000000,1.000000,-31.300000,90.100000,10.500000
Mon May 19 19:13:06 PDT 2025,1.000000,1.000000,-32.100000,90.200000,10.500000
Mon May 19 19:13:06 PDT 2025,1.000000,1.000000,-31.200000,90.100000,10.500000
Mon May 19 19:13:06 PDT 2025,1.000000,1.000000,-32.000000,90.200000,10.500000
Mon May 19 19:13:06 PDT 2025,1.000000,1.000000,-30.800000,90.100000,10.500000
Mon May 19 19:13:06 PDT 2025,1.000000,1.000000,-31.400000,90.200000,10.500000
Mon May 19 19:13:06 PDT 2025,1.000000,1.000000,-30.700000,90.100000,10.500000
Mon May 19 19:13:06 PDT 2025,1.000000,1.000000,-31.100000,90.200000,10.500000
Mon May 19 19:13:07 PDT 2025,1.000000,1.000000,-31.200000,90.100000,10.500000
Mon May 19 19:13:07 PDT 2025,1.000000,1.000000,-31.900000,90.200000,10.500000
Mon May 19 19:13:07 PDT 2025,1.000000,1.000000,-30.800000,90.100000,10.500000
Mon May 19 19:13:07 PDT 2025,1.000000,1.000000,-31.100000,90.100000,10.500000
Mon May 19 19:13:07 PDT 2025,1.000000,1.000000,-31.000000,90.100000,10.500000
Mon May 19 19:13:07 PDT 2025,1.000000,1.000000,-30.800000,90.200000,10.500000
Mon May 19 19:13:07 PDT 2025,1.000000,1.000000,-31.400000,90.100000,10.500000
Mon May 19 19:13:07 PDT 2025,1.000000,1.000000,-30.800000,90.200000,10.500000
Mon May 19 19:13:07 PDT 2025,1.000000,1.000000,-30.900000,90.100000,10.500000
Mon May 19 19:13:07 PDT 2025,1.000000,1.000000,-31.800000,90.200000,10.500000
Mon May 19 19:13:08 PDT 2025,1.000000,1.000000,-31.400000,90.100000,10.500000
Mon May 19 19:13:08 PDT 2025,1.000000,1.000000,-30.800000,90.200000,10.500000
Mon May 19 19:13:08 PDT 2025,1.000000,1.000000,-31.500000,90.100000,10.500000
Mon May 19 19:13:08 PDT 2025,1.000000,1.000000,-31.300000,90.200000,11.000000
Mon May 19 19:13:08 PDT 2025,1.000000,1.000000,-32.000000,90.100000,11.000000
Mon May 19 19:13:08 PDT 2025,1.000000,1.000000,-31.000000,90.200000,11.000000
Mon May 19 19:13:08 PDT 2025,1.000000,1.000000,-31.600000,90.200000,11.000000
Mon May 19 19:13:08 PDT 2025,1.000000,1.000000,-31.300000,90.200000,11.000000
Mon May 19 19:13:08 PDT 2025,1.000000,1.000000,-31.900000,90.100000,11.000000
Mon May 19 19:13:08 PDT 2025,1.000000,1.000000,-30.800000,90.200000,11.000000
Mon May 19 19:13:09 PDT 2025,1.000000,1.000000,-32.100000,90.200000,11.000000
Mon May 19 19:13:09 PDT 2025,1.000000,1.000000,-30.800000,90.200000,11.000000
Mon May 19 19:13:09 PDT 2025,1.000000,1.000000,-32.000000,90.100000,11.000000
Mon May 19 19:13:09 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:09 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:09 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:09 PDT 2025,1.000000,1.000000,-31.800000,90.200000,11.000000
Mon May 19 19:13:09 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:09 PDT 2025,1.000000,1.000000,-31.900000,90.100000,11.000000
Mon May 19 19:13:10 PDT 2025,1.000000,1.000000,-30.800000,90.200000,11.000000
Mon May 19 19:13:10 PDT 2025,1.000000,1.000000,-31.500000,90.200000,11.000000
Mon May 19 19:13:10 PDT 2025,1.000000,1.000000,-31.100000,90.200000,11.000000
Mon May 19 19:13:10 PDT 2025,1.000000,1.000000,-31.900000,90.200000,11.000000
Mon May 19 19:13:10 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:10 PDT 2025,1.000000,1.000000,-31.900000,90.200000,11.000000
Mon May 19 19:13:10 PDT 2025,1.000000,1.000000,-30.800000,90.200000,11.000000
Mon May 19 19:13:10 PDT 2025,1.000000,1.000000,-32.100000,90.200000,11.000000
Mon May 19 19:13:10 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:10 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:11 PDT 2025,1.000000,1.000000,-31.000000,90.200000,11.000000
Mon May 19 19:13:11 PDT 2025,1.000000,1.000000,-32.100000,90.200000,11.000000
Mon May 19 19:13:11 PDT 2025,1.000000,1.000000,-31.500000,90.200000,11.000000
Mon May 19 19:13:11 PDT 2025,1.000000,1.000000,-31.500000,90.200000,11.000000
Mon May 19 19:13:11 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:11 PDT 2025,1.000000,1.000000,-31.200000,90.200000,11.000000
Mon May 19 19:13:11 PDT 2025,1.000000,1.000000,-30.900000,90.200000,11.000000
Mon May 19 19:13:11 PDT 2025,1.000000,1.000000,-31.300000,90.200000,11.000000
Mon May 19 19:13:11 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:11 PDT 2025,1.000000,1.000000,-32.100000,90.200000,11.000000
Mon May 19 19:13:12 PDT 2025,1.000000,1.000000,-31.100000,90.200000,11.000000
Mon May 19 19:13:12 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:12 PDT 2025,1.000000,1.000000,-31.500000,90.200000,11.000000
Mon May 19 19:13:12 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:12 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:12 PDT 2025,1.000000,1.000000,-30.900000,90.200000,11.000000
Mon May 19 19:13:12 PDT 2025,1.000000,1.000000,-31.000000,90.200000,11.000000
Mon May 19 19:13:12 PDT 2025,1.000000,1.000000,-30.800000,90.200000,11.000000
Mon May 19 19:13:12 PDT 2025,1.000000,1.000000,-30.800000,90.200000,11.000000
Mon May 19 19:13:12 PDT 2025,1.000000,1.000000,-31.900000,90.200000,11.000000
Mon May 19 19:13:13 PDT 2025,1.000000,1.000000,-31.500000,90.200000,11.000000
Mon May 19 19:13:13 PDT 2025,1.000000,1.000000,-31.000000,90.200000,11.000000
Mon May 19 19:13:13 PDT 2025,1.000000,1.000000,-31.800000,90.200000,11.000000
Mon May 19 19:13:13 PDT 2025,1.000000,1.000000,-30.900000,90.200000,11.000000
Mon May 19 19:13:13 PDT 2025,1.000000,1.000000,-31.000000,90.200000,11.000000
Mon May 19 19:13:13 PDT 2025,1.000000,1.000000,-30.900000,90.200000,11.000000
Mon May 19 19:13:13 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:13 PDT 2025,1.000000,1.000000,-31.500000,90.200000,11.000000
Mon May 19 19:13:13 PDT 2025,1.000000,1.000000,-31.500000,90.200000,11.000000
Mon May 19 19:13:13 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:14 PDT 2025,1.000000,1.000000,-31.200000,90.200000,11.000000
Mon May 19 19:13:14 PDT 2025,1.000000,1.000000,-30.800000,90.200000,11.000000
Mon May 19 19:13:14 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:14 PDT 2025,1.000000,1.000000,-31.500000,90.200000,11.000000
Mon May 19 19:13:14 PDT 2025,1.000000,1.000000,-31.800000,90.200000,11.000000
Mon May 19 19:13:14 PDT 2025,1.000000,1.000000,-31.300000,90.200000,11.000000
Mon May 19 19:13:14 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:14 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:14 PDT 2025,1.000000,1.000000,-31.300000,90.200000,11.000000
Mon May 19 19:13:14 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:15 PDT 2025,1.000000,1.000000,-31.900000,90.200000,11.000000
Mon May 19 19:13:15 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:15 PDT 2025,1.000000,1.000000,-31.900000,90.200000,11.000000
Mon May 19 19:13:15 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:15 PDT 2025,1.000000,1.000000,-31.600000,90.200000,11.000000
Mon May 19 19:13:15 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:15 PDT 2025,1.000000,1.000000,-32.100000,90.200000,11.000000
Mon May 19 19:13:15 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:15 PDT 2025,1.000000,1.000000,-31.600000,90.200000,11.000000
Mon May 19 19:13:15 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:16 PDT 2025,1.000000,1.000000,-31.800000,90.200000,11.000000
Mon May 19 19:13:16 PDT 2025,1.000000,1.000000,-30.900000,90.200000,11.000000
Mon May 19 19:13:16 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:16 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:16 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:16 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:16 PDT 2025,1.000000,1.000000,-31.300000,90.200000,11.000000
Mon May 19 19:13:16 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:16 PDT 2025,1.000000,1.000000,-31.900000,90.200000,11.000000
Mon May 19 19:13:17 PDT 2025,1.000000,1.000000,-30.800000,90.200000,11.000000
Mon May 19 19:13:17 PDT 2025,1.000000,1.000000,-31.600000,90.200000,11.000000
Mon May 19 19:13:17 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:17 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:17 PDT 2025,1.000000,1.000000,-30.800000,90.200000,11.000000
Mon May 19 19:13:17 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:17 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:17 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:17 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:17 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:18 PDT 2025,1.000000,1.000000,-30.500000,90.200000,11.000000
Mon May 19 19:13:18 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:18 PDT 2025,1.000000,1.000000,-30.800000,90.200000,11.000000
Mon May 19 19:13:18 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:18 PDT 2025,1.000000,1.000000,-31.100000,90.200000,11.000000
Mon May 19 19:13:18 PDT 2025,1.000000,1.000000,-31.700000,90.200000,11.000000
Mon May 19 19:13:18 PDT 2025,1.000000,1.000000,-30.800000,90.200000,11.000000
Mon May 19 19:13:18 PDT 2025,1.000000,1.000000,-31.500000,90.200000,11.000000
Mon May 19 19:13:18 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:18 PDT 2025,1.000000,1.000000,-31.900000,90.200000,11.000000
Mon May 19 19:13:19 PDT 2025,1.000000,1.000000,-31.100000,90.200000,11.000000
Mon May 19 19:13:19 PDT 2025,1.000000,1.000000,-31.700000,90.200000,11.000000
Mon May 19 19:13:19 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:19 PDT 2025,1.000000,1.000000,-31.600000,90.200000,11.000000
Mon May 19 19:13:19 PDT 2025,1.000000,1.000000,-31.500000,90.200000,11.000000
Mon May 19 19:13:19 PDT 2025,1.000000,1.000000,-31.700000,90.200000,11.000000
Mon May 19 19:13:19 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:19 PDT 2025,1.000000,1.000000,-31.000000,90.200000,11.000000
Mon May 19 19:13:19 PDT 2025,1.000000,1.000000,-31.100000,90.200000,11.000000
Mon May 19 19:13:19 PDT 2025,1.000000,1.000000,-30.900000,90.200000,11.000000
Mon May 19 19:13:20 PDT 2025,1.000000,1.000000,-31.100000,90.200000,11.000000
Mon May 19 19:13:20 PDT 2025,1.000000,1.000000,-31.000000,90.200000,11.000000
Mon May 19 19:13:20 PDT 2025,1.000000,1.000000,-30.900000,90.200000,11.000000
Mon May 19 19:13:20 PDT 2025,1.000000,1.000000,-31.200000,90.200000,11.000000
Mon May 19 19:13:20 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:20 PDT 2025,1.000000,1.000000,-31.000000,90.200000,11.000000
Mon May 19 19:13:20 PDT 2025,1.000000,1.000000,-31.100000,90.200000,11.000000
Mon May 19 19:13:20 PDT 2025,1.000000,1.000000,-31.200000,90.200000,11.000000
Mon May 19 19:13:20 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:20 PDT 2025,1.000000,1.000000,-31.000000,90.200000,11.000000
Mon May 19 19:13:21 PDT 2025,1.000000,1.000000,-30.800000,90.200000,11.000000
Mon May 19 19:13:21 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:21 PDT 2025,1.000000,1.000000,-31.900000,90.200000,11.000000
Mon May 19 19:13:21 PDT 2025,1.000000,1.000000,-30.900000,90.300000,11.000000
Mon May 19 19:13:21 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:21 PDT 2025,1.000000,1.000000,-31.500000,90.300000,11.000000
Mon May 19 19:13:21 PDT 2025,1.000000,1.000000,-31.900000,90.200000,11.000000
Mon May 19 19:13:21 PDT 2025,1.000000,1.000000,-30.900000,90.200000,11.000000
Mon May 19 19:13:21 PDT 2025,1.000000,1.000000,-31.000000,90.200000,11.000000
Mon May 19 19:13:21 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:22 PDT 2025,1.000000,1.000000,-31.500000,90.200000,11.000000
Mon May 19 19:13:22 PDT 2025,1.000000,1.000000,-30.700000,90.300000,11.000000
Mon May 19 19:13:22 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:22 PDT 2025,1.000000,1.000000,-30.600000,90.200000,11.000000
Mon May 19 19:13:22 PDT 2025,1.000000,1.000000,-32.100000,90.200000,11.000000
Mon May 19 19:13:22 PDT 2025,1.000000,1.000000,-30.800000,90.300000,11.000000
Mon May 19 19:13:22 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:22 PDT 2025,1.000000,1.000000,-30.900000,90.300000,11.000000
Mon May 19 19:13:22 PDT 2025,1.000000,1.000000,-31.900000,90.200000,11.000000
Mon May 19 19:13:23 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:23 PDT 2025,1.000000,1.000000,-31.900000,90.200000,11.000000
Mon May 19 19:13:23 PDT 2025,1.000000,1.000000,-30.700000,90.300000,11.000000
Mon May 19 19:13:23 PDT 2025,1.000000,1.000000,-31.900000,90.300000,11.000000
Mon May 19 19:13:23 PDT 2025,1.000000,1.000000,-30.500000,90.200000,11.000000
Mon May 19 19:13:23 PDT 2025,1.000000,1.000000,-32.000000,90.200000,11.000000
Mon May 19 19:13:23 PDT 2025,1.000000,1.000000,-30.800000,90.300000,11.000000
Mon May 19 19:13:23 PDT 2025,1.000000,1.000000,-31.900000,90.300000,11.000000
Mon May 19 19:13:23 PDT 2025,1.000000,1.000000,-30.800000,90.300000,11.000000
Mon May 19 19:13:23 PDT 2025,1.000000,1.000000,-31.900000,90.200000,11.000000
Mon May 19 19:13:24 PDT 2025,1.000000,1.000000,-30.800000,90.200000,11.000000
Mon May 19 19:13:24 PDT 2025,1.000000,1.000000,-31.900000,90.300000,11.000000
Mon May 19 19:13:24 PDT 2025,1.000000,1.000000,-30.500000,90.200000,11.000000
Mon May 19 19:13:24 PDT 2025,1.000000,1.000000,-31.900000,90.200000,11.000000
Mon May 19 19:13:24 PDT 2025,1.000000,1.000000,-30.800000,90.300000,11.000000
Mon May 19 19:13:24 PDT 2025,1.000000,1.000000,-31.600000,90.200000,11.000000
Mon May 19 19:13:24 PDT 2025,1.000000,1.000000,-30.700000,90.200000,11.000000
Mon May 19 19:13:24 PDT 2025,1.000000,1.000000,-32.000000,90.300000,11.000000
