Time,Time Since Power-On,Charge-Enable Output Active,Discharge-Enable Output Active,DCL Reduced Due To SOC,CCL Reduced Due To SOC,Pack Amperage (Current),Pack Voltage,Pack State of Charge (SOC),CANBUS 1 Flags,CANBUS 1 Errors Present,Average battery temperature
Wed May 21 21:09:10 PDT 2025,5696.000000,0.000000,1.000000,0.000000,0.000000,20.400000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:09:15 PDT 2025,5701.000000,0.000000,1.000000,0.000000,0.000000,20.400000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:09:20 PDT 2025,5707.000000,0.000000,1.000000,0.000000,0.000000,21.500000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:09:25 PDT 2025,5712.000000,0.000000,1.000000,0.000000,0.000000,21.200000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:09:30 PDT 2025,5717.000000,0.000000,1.000000,0.000000,0.000000,20.600000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:09:36 PDT 2025,5722.000000,0.000000,1.000000,0.000000,0.000000,21.500000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:09:41 PDT 2025,5727.000000,0.000000,1.000000,0.000000,0.000000,21.500000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:09:46 PDT 2025,5732.000000,0.000000,1.000000,0.000000,0.000000,20.400000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:09:51 PDT 2025,5737.000000,0.000000,1.000000,0.000000,0.000000,21.500000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:09:56 PDT 2025,5742.000000,0.000000,1.000000,0.000000,0.000000,21.500000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:10:01 PDT 2025,5747.000000,0.000000,1.000000,0.000000,0.000000,20.200000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:10:06 PDT 2025,5752.000000,0.000000,1.000000,0.000000,0.000000,20.500000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:10:11 PDT 2025,5758.000000,0.000000,1.000000,0.000000,0.000000,20.400000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:10:16 PDT 2025,5763.000000,0.000000,1.000000,0.000000,0.000000,21.000000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:10:21 PDT 2025,5768.000000,0.000000,1.000000,0.000000,0.000000,21.600000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:10:27 PDT 2025,5773.000000,0.000000,1.000000,0.000000,0.000000,21.600000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:10:32 PDT 2025,5778.000000,0.000000,1.000000,0.000000,0.000000,20.500000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:10:37 PDT 2025,5783.000000,0.000000,1.000000,0.000000,0.000000,21.000000,52.200000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:10:42 PDT 2025,5788.000000,0.000000,1.000000,0.000000,0.000000,20.200000,52.200000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:10:47 PDT 2025,5793.000000,0.000000,1.000000,0.000000,0.000000,20.300000,52.200000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:10:52 PDT 2025,5798.000000,0.000000,1.000000,0.000000,0.000000,21.200000,52.100000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:10:57 PDT 2025,5804.000000,0.000000,1.000000,0.000000,0.000000,21.400000,52.200000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:11:02 PDT 2025,5809.000000,0.000000,1.000000,0.000000,0.000000,20.600000,52.200000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:11:07 PDT 2025,5814.000000,0.000000,1.000000,0.000000,0.000000,21.000000,52.200000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:11:12 PDT 2025,5819.000000,0.000000,1.000000,0.000000,0.000000,21.500000,52.200000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:11:17 PDT 2025,5824.000000,0.000000,1.000000,0.000000,0.000000,21.300000,52.200000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:11:23 PDT 2025,5829.000000,0.000000,1.000000,0.000000,0.000000,21.500000,52.200000,80.000000,1.000000,0.000000,35.000000
Wed May 21 21:11:28 PDT 2025,5834.000000,0.000000,1.000000,0.000000,0.000000,21.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:11:33 PDT 2025,5839.000000,0.000000,1.000000,0.000000,0.000000,21.600000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:11:38 PDT 2025,5844.000000,0.000000,1.000000,0.000000,0.000000,21.100000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:11:43 PDT 2025,5849.000000,0.000000,1.000000,0.000000,0.000000,21.300000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:11:48 PDT 2025,5854.000000,0.000000,1.000000,0.000000,0.000000,21.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:11:53 PDT 2025,5860.000000,0.000000,1.000000,0.000000,0.000000,20.600000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:11:58 PDT 2025,5865.000000,0.000000,1.000000,0.000000,0.000000,21.700000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:12:03 PDT 2025,5870.000000,0.000000,1.000000,0.000000,0.000000,21.500000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:12:08 PDT 2025,5875.000000,0.000000,1.000000,0.000000,0.000000,21.400000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:12:14 PDT 2025,5880.000000,0.000000,1.000000,0.000000,0.000000,21.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:12:19 PDT 2025,5885.000000,0.000000,1.000000,0.000000,0.000000,21.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:12:24 PDT 2025,5890.000000,0.000000,1.000000,0.000000,0.000000,21.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:12:29 PDT 2025,5895.000000,0.000000,1.000000,0.000000,0.000000,21.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:12:34 PDT 2025,5900.000000,0.000000,1.000000,0.000000,0.000000,19.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:12:39 PDT 2025,5906.000000,0.000000,1.000000,0.000000,0.000000,20.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:12:44 PDT 2025,5911.000000,0.000000,1.000000,0.000000,0.000000,19.500000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:12:49 PDT 2025,5916.000000,0.000000,1.000000,0.000000,0.000000,20.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:12:54 PDT 2025,5921.000000,0.000000,1.000000,0.000000,0.000000,19.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:13:00 PDT 2025,5926.000000,0.000000,1.000000,0.000000,0.000000,18.600000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:13:05 PDT 2025,5931.000000,0.000000,1.000000,0.000000,0.000000,19.200000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:13:10 PDT 2025,5936.000000,0.000000,1.000000,0.000000,0.000000,18.500000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:13:15 PDT 2025,5941.000000,0.000000,1.000000,0.000000,0.000000,18.500000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:13:20 PDT 2025,5946.000000,0.000000,1.000000,0.000000,0.000000,18.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:13:25 PDT 2025,5951.000000,0.000000,1.000000,0.000000,0.000000,18.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:13:30 PDT 2025,5957.000000,0.000000,1.000000,0.000000,0.000000,18.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:13:35 PDT 2025,5962.000000,0.000000,1.000000,0.000000,0.000000,19.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:13:40 PDT 2025,5967.000000,0.000000,1.000000,0.000000,0.000000,18.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:13:46 PDT 2025,5972.000000,0.000000,1.000000,0.000000,0.000000,18.600000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:13:51 PDT 2025,5977.000000,0.000000,1.000000,0.000000,0.000000,18.300000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:13:56 PDT 2025,5982.000000,0.000000,1.000000,0.000000,0.000000,17.600000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:14:01 PDT 2025,5987.000000,0.000000,1.000000,0.000000,0.000000,18.600000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:14:06 PDT 2025,5992.000000,0.000000,1.000000,0.000000,0.000000,18.300000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:14:11 PDT 2025,5997.000000,0.000000,1.000000,0.000000,0.000000,18.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:14:16 PDT 2025,6003.000000,0.000000,1.000000,0.000000,0.000000,18.400000,52.300000,80.500000,1.000000,0.000000,36.000000
Wed May 21 21:14:21 PDT 2025,6008.000000,0.000000,1.000000,0.000000,0.000000,16.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:14:26 PDT 2025,6012.000000,0.000000,1.000000,0.000000,0.000000,16.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:14:31 PDT 2025,6018.000000,0.000000,1.000000,0.000000,0.000000,17.000000,52.200000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:14:37 PDT 2025,6023.000000,0.000000,1.000000,0.000000,0.000000,17.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:14:42 PDT 2025,6028.000000,0.000000,1.000000,0.000000,0.000000,17.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:14:47 PDT 2025,6033.000000,0.000000,1.000000,0.000000,0.000000,17.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:14:52 PDT 2025,6038.000000,0.000000,1.000000,0.000000,0.000000,17.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:14:57 PDT 2025,6043.000000,0.000000,1.000000,0.000000,0.000000,15.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:15:02 PDT 2025,6048.000000,0.000000,1.000000,0.000000,0.000000,15.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:15:07 PDT 2025,6054.000000,0.000000,1.000000,0.000000,0.000000,16.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:15:12 PDT 2025,6059.000000,0.000000,1.000000,0.000000,0.000000,15.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:15:17 PDT 2025,6064.000000,0.000000,1.000000,0.000000,0.000000,15.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:15:22 PDT 2025,6069.000000,0.000000,1.000000,0.000000,0.000000,16.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:15:27 PDT 2025,6074.000000,0.000000,1.000000,0.000000,0.000000,16.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:15:33 PDT 2025,6079.000000,0.000000,1.000000,0.000000,0.000000,15.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:15:38 PDT 2025,6084.000000,0.000000,1.000000,0.000000,0.000000,15.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:15:43 PDT 2025,6089.000000,0.000000,1.000000,0.000000,0.000000,15.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:15:48 PDT 2025,6094.000000,0.000000,1.000000,0.000000,0.000000,15.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:15:53 PDT 2025,6099.000000,0.000000,1.000000,0.000000,0.000000,15.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:15:58 PDT 2025,6105.000000,0.000000,1.000000,0.000000,0.000000,15.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:16:03 PDT 2025,6109.000000,0.000000,1.000000,0.000000,0.000000,14.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:16:08 PDT 2025,6115.000000,0.000000,1.000000,0.000000,0.000000,14.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:16:13 PDT 2025,6120.000000,0.000000,1.000000,0.000000,0.000000,14.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:16:18 PDT 2025,6125.000000,0.000000,1.000000,0.000000,0.000000,14.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:16:24 PDT 2025,6130.000000,0.000000,1.000000,0.000000,0.000000,13.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:16:29 PDT 2025,6135.000000,0.000000,1.000000,0.000000,0.000000,14.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:16:34 PDT 2025,6140.000000,0.000000,1.000000,0.000000,0.000000,13.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:16:39 PDT 2025,6145.000000,0.000000,1.000000,0.000000,0.000000,14.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:16:44 PDT 2025,6150.000000,0.000000,1.000000,0.000000,0.000000,13.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:16:49 PDT 2025,6156.000000,0.000000,1.000000,0.000000,0.000000,13.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:16:54 PDT 2025,6161.000000,0.000000,1.000000,0.000000,0.000000,13.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:16:59 PDT 2025,6166.000000,0.000000,1.000000,0.000000,0.000000,12.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:17:04 PDT 2025,6171.000000,0.000000,1.000000,0.000000,0.000000,13.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:17:09 PDT 2025,6176.000000,0.000000,1.000000,0.000000,0.000000,12.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:17:15 PDT 2025,6181.000000,0.000000,1.000000,0.000000,0.000000,13.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:17:20 PDT 2025,6186.000000,0.000000,1.000000,0.000000,0.000000,13.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:17:25 PDT 2025,6191.000000,0.000000,1.000000,0.000000,0.000000,12.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:17:30 PDT 2025,6196.000000,0.000000,1.000000,0.000000,0.000000,12.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:17:35 PDT 2025,6201.000000,0.000000,1.000000,0.000000,0.000000,12.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:17:40 PDT 2025,6206.000000,0.000000,1.000000,0.000000,0.000000,13.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:17:45 PDT 2025,6212.000000,0.000000,1.000000,0.000000,0.000000,12.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:17:50 PDT 2025,6217.000000,0.000000,1.000000,0.000000,0.000000,12.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:17:55 PDT 2025,6222.000000,0.000000,1.000000,0.000000,0.000000,12.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:18:01 PDT 2025,6227.000000,0.000000,1.000000,0.000000,0.000000,11.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:18:06 PDT 2025,6232.000000,0.000000,1.000000,0.000000,0.000000,12.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:18:11 PDT 2025,6237.000000,0.000000,1.000000,0.000000,0.000000,12.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:18:16 PDT 2025,6242.000000,0.000000,1.000000,0.000000,0.000000,11.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:18:21 PDT 2025,6247.000000,0.000000,1.000000,0.000000,0.000000,10.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:18:26 PDT 2025,6252.000000,0.000000,1.000000,0.000000,0.000000,11.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:18:31 PDT 2025,6258.000000,0.000000,1.000000,0.000000,0.000000,11.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:18:36 PDT 2025,6263.000000,0.000000,1.000000,0.000000,0.000000,11.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:18:41 PDT 2025,6268.000000,0.000000,1.000000,0.000000,0.000000,11.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:18:47 PDT 2025,6273.000000,0.000000,1.000000,0.000000,0.000000,10.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:18:52 PDT 2025,6278.000000,0.000000,1.000000,0.000000,0.000000,10.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:18:57 PDT 2025,6283.000000,0.000000,1.000000,0.000000,0.000000,10.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:19:02 PDT 2025,6288.000000,0.000000,1.000000,0.000000,0.000000,11.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:19:07 PDT 2025,6293.000000,0.000000,1.000000,0.000000,0.000000,11.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:19:12 PDT 2025,6298.000000,0.000000,1.000000,0.000000,0.000000,10.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:19:17 PDT 2025,6303.000000,0.000000,1.000000,0.000000,0.000000,9.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:19:22 PDT 2025,6309.000000,0.000000,1.000000,0.000000,0.000000,10.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:19:27 PDT 2025,6314.000000,0.000000,1.000000,0.000000,0.000000,10.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:19:32 PDT 2025,6319.000000,0.000000,1.000000,0.000000,0.000000,10.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:19:38 PDT 2025,6324.000000,0.000000,1.000000,0.000000,0.000000,9.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:19:43 PDT 2025,6329.000000,0.000000,1.000000,0.000000,0.000000,9.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:19:48 PDT 2025,6334.000000,0.000000,1.000000,0.000000,0.000000,9.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:19:53 PDT 2025,6339.000000,0.000000,1.000000,0.000000,0.000000,9.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:19:58 PDT 2025,6344.000000,0.000000,1.000000,0.000000,0.000000,9.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:20:03 PDT 2025,6349.000000,0.000000,1.000000,0.000000,0.000000,9.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:20:08 PDT 2025,6354.000000,0.000000,1.000000,0.000000,0.000000,8.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:20:13 PDT 2025,6360.000000,0.000000,1.000000,0.000000,0.000000,9.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:20:18 PDT 2025,6365.000000,0.000000,1.000000,0.000000,0.000000,8.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:20:23 PDT 2025,6370.000000,0.000000,1.000000,0.000000,0.000000,9.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:20:28 PDT 2025,6375.000000,0.000000,1.000000,0.000000,0.000000,8.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:20:34 PDT 2025,6380.000000,0.000000,1.000000,0.000000,0.000000,8.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:20:39 PDT 2025,6385.000000,0.000000,1.000000,0.000000,0.000000,8.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:20:44 PDT 2025,6390.000000,0.000000,1.000000,0.000000,0.000000,8.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:20:49 PDT 2025,6395.000000,0.000000,1.000000,0.000000,0.000000,7.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:20:54 PDT 2025,6400.000000,0.000000,1.000000,0.000000,0.000000,7.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:20:59 PDT 2025,6406.000000,0.000000,1.000000,0.000000,0.000000,7.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:21:04 PDT 2025,6411.000000,0.000000,1.000000,0.000000,0.000000,8.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:21:09 PDT 2025,6416.000000,0.000000,1.000000,0.000000,0.000000,8.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:21:14 PDT 2025,6421.000000,0.000000,1.000000,0.000000,0.000000,7.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:21:20 PDT 2025,6426.000000,0.000000,1.000000,0.000000,0.000000,7.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:21:25 PDT 2025,6431.000000,0.000000,1.000000,0.000000,0.000000,6.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:21:30 PDT 2025,6436.000000,0.000000,1.000000,0.000000,0.000000,7.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:21:35 PDT 2025,6441.000000,0.000000,1.000000,0.000000,0.000000,6.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:21:40 PDT 2025,6446.000000,0.000000,1.000000,0.000000,0.000000,7.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:21:45 PDT 2025,6451.000000,0.000000,1.000000,0.000000,0.000000,7.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:21:50 PDT 2025,6456.000000,0.000000,1.000000,0.000000,0.000000,7.700000,52.300000,80.500000,1.000000,0.000000,36.000000
Wed May 21 21:21:55 PDT 2025,6462.000000,0.000000,1.000000,0.000000,0.000000,7.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:22:00 PDT 2025,6467.000000,0.000000,1.000000,0.000000,0.000000,7.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:22:05 PDT 2025,6472.000000,0.000000,1.000000,0.000000,0.000000,6.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:22:10 PDT 2025,6477.000000,0.000000,1.000000,0.000000,0.000000,6.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:22:16 PDT 2025,6482.000000,0.000000,1.000000,0.000000,0.000000,7.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:22:21 PDT 2025,6487.000000,0.000000,1.000000,0.000000,0.000000,6.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:22:26 PDT 2025,6492.000000,0.000000,1.000000,0.000000,0.000000,6.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:22:31 PDT 2025,6497.000000,0.000000,1.000000,0.000000,0.000000,7.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:22:36 PDT 2025,6502.000000,0.000000,1.000000,0.000000,0.000000,5.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:22:41 PDT 2025,6508.000000,0.000000,1.000000,0.000000,0.000000,6.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:22:46 PDT 2025,6513.000000,0.000000,1.000000,0.000000,0.000000,6.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:22:51 PDT 2025,6518.000000,0.000000,1.000000,0.000000,0.000000,5.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:22:56 PDT 2025,6523.000000,0.000000,1.000000,0.000000,0.000000,5.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:23:01 PDT 2025,6528.000000,0.000000,1.000000,0.000000,0.000000,6.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:23:07 PDT 2025,6533.000000,0.000000,1.000000,0.000000,0.000000,6.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:23:12 PDT 2025,6538.000000,0.000000,1.000000,0.000000,0.000000,5.800000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:23:17 PDT 2025,6543.000000,0.000000,1.000000,0.000000,0.000000,5.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:23:22 PDT 2025,6548.000000,0.000000,1.000000,0.000000,0.000000,5.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:23:27 PDT 2025,6553.000000,0.000000,1.000000,0.000000,0.000000,5.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:23:32 PDT 2025,6558.000000,0.000000,1.000000,0.000000,0.000000,6.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:23:37 PDT 2025,6564.000000,0.000000,1.000000,0.000000,0.000000,5.200000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:23:42 PDT 2025,6569.000000,0.000000,1.000000,0.000000,0.000000,5.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:23:47 PDT 2025,6574.000000,0.000000,1.000000,0.000000,0.000000,5.000000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:23:53 PDT 2025,6579.000000,0.000000,1.000000,0.000000,0.000000,4.500000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:23:58 PDT 2025,6584.000000,0.000000,1.000000,0.000000,0.000000,4.900000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:24:03 PDT 2025,6589.000000,0.000000,1.000000,0.000000,0.000000,5.300000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:24:08 PDT 2025,6594.000000,0.000000,1.000000,0.000000,0.000000,5.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:24:13 PDT 2025,6599.000000,0.000000,1.000000,0.000000,0.000000,5.400000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:24:18 PDT 2025,6604.000000,0.000000,1.000000,0.000000,0.000000,4.700000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:24:23 PDT 2025,6609.000000,0.000000,1.000000,0.000000,0.000000,4.600000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:24:28 PDT 2025,6615.000000,0.000000,1.000000,0.000000,0.000000,4.100000,52.300000,80.000000,1.000000,0.000000,36.000000
Wed May 21 21:24:33 PDT 2025,6620.000000,0.000000,1.000000,0.000000,0.000000,4.300000,52.300000,80.000000,1.000000,0.000000,36.000000
